frame_index,tracker_id,vehicle_type,class_id,traffic_light_status,phase_state,speed_ms,speed_kmh,distance_to_stop_line_m,distance_to_front_vehicle_m,traffic_density,ttc_s,pending_yellow_decision,yellow_light_decision
61,6,car,2,RED,red,18.0,64.8,32.0,19.0,5,1.778,0,stop
61,1,truck,7,RED,red,0.0,0.0,50.0,18.0,5,,0,stop
61,7,motorcycle,3,RED,red,11.0,39.6,8.0,,5,0.727,0,stop
61,11,motorcycle,3,RED,red,,,53.0,3.0,5,,0,
61,2,car,2,RED,red,5.0,18.0,13.0,5.0,5,2.6,0,stop
62,6,car,2,RED,red,18.0,64.8,31.0,18.0,4,1.722,0,stop
62,1,truck,7,RED,red,0.0,0.0,50.0,19.0,4,,0,stop
62,2,car,2,RED,red,5.0,18.0,13.0,5.0,4,2.6,0,stop
62,7,motorcycle,3,RED,red,11.0,39.6,8.0,,4,0.727,0,stop
63,6,car,2,RED,red,18.0,64.8,31.0,19.0,4,1.722,0,stop
63,1,truck,7,RED,red,0.0,0.0,50.0,19.0,4,,0,stop
63,7,motorcycle,3,RED,red,10.0,36.0,8.0,,4,0.8,0,stop
63,2,car,2,RED,red,5.0,18.0,12.0,4.0,4,2.4,0,stop
64,6,car,2,RED,red,17.0,61.2,30.0,18.0,4,1.765,0,stop
64,1,truck,7,RED,red,0.0,0.0,50.0,20.0,4,,0,stop
64,7,motorcycle,3,RED,red,9.0,32.4,8.0,,4,0.889,0,stop
64,2,car,2,RED,red,4.0,14.4,12.0,4.0,4,3.0,0,stop
65,6,car,2,RED,red,17.0,61.2,30.0,18.0,4,1.765,0,stop
65,1,truck,7,RED,red,0.0,0.0,50.0,20.0,4,,0,stop
65,2,car,2,RED,red,4.0,14.4,12.0,5.0,4,3.0,0,stop
65,7,motorcycle,3,RED,red,10.0,36.0,7.0,,4,0.7,0,stop
66,6,car,2,RED,red,17.0,61.2,29.0,18.0,4,1.706,0,stop
66,1,truck,7,RED,red,0.0,0.0,50.0,21.0,4,,0,stop
66,2,car,2,RED,red,5.0,18.0,11.0,4.0,4,2.2,0,stop
66,7,motorcycle,3,RED,red,10.0,36.0,7.0,,4,0.7,0,stop
67,6,car,2,RED,red,17.0,61.2,28.0,17.0,5,1.647,0,stop
67,2,car,2,RED,red,5.0,18.0,11.0,4.0,5,2.2,0,stop
67,1,truck,7,RED,red,0.0,0.0,50.0,1.0,5,,0,stop
67,12,motorcycle,3,RED,red,,,49.0,21.0,5,,0,
67,7,motorcycle,3,RED,red,9.0,32.4,7.0,,5,0.778,0,stop
68,6,car,2,RED,red,17.0,61.2,27.0,16.0,4,1.588,0,stop
68,1,truck,7,RED,red,0.0,0.0,50.0,23.0,4,,0,stop
68,2,car,2,RED,red,5.0,18.0,11.0,4.0,4,2.2,0,stop
68,7,motorcycle,3,RED,red,8.0,28.8,7.0,,4,0.875,0,stop
69,6,car,2,RED,red,17.0,61.2,27.0,17.0,4,1.588,0,stop
69,1,truck,7,RED,red,0.0,0.0,50.0,23.0,4,,0,stop
69,2,car,2,RED,red,6.0,21.6,10.0,3.0,4,1.667,0,stop
