frame_index,tracker_id,vehicle_type,class_id,traffic_light_status,phase_state,speed_ms,speed_kmh,distance_to_stop_line_m,distance_to_front_vehicle_m,traffic_density,ttc_s,pending_yellow_decision,yellow_light_decision
46,4,car,2,YELLOW,yellow,20.238,72.857,40.0,15.0,5,1.976,1,stop
46,1,car,2,YELLOW,yellow,0.0,0.0,25.0,,5,,1,stop
47,5,car,2,YELLOW,yellow,25.0,90.0,46.0,7.0,5,1.84,1,stop
47,3,car,2,YELLOW,yellow,9.375,33.75,49.0,3.0,5,5.227,1,stop
47,1,car,2,YELLOW,yellow,0.0,0.0,25.0,,5,,1,stop
47,6,car,2,YELLOW,yellow,,,56.0,7.0,5,,1,
47,4,car,2,YELLOW,yellow,20.455,73.636,39.0,14.0,5,1.907,1,stop
48,5,car,2,RED,red,25.0,90.0,45.0,20.0,4,1.8,0,stop
48,3,car,2,RED,red,10.0,36.0,48.0,3.0,4,4.8,0,stop
48,1,car,2,RED,red,0.0,0.0,25.0,,4,,0,stop
48,6,car,2,RED,red,,,55.0,7.0,4,,0,stop
49,5,car,2,YELLOW,yellow,23.214,83.571,45.0,7.0,5,1.938,1,stop
49,3,car,2,YELLOW,yellow,9.0,32.4,48.0,3.0,5,5.333,1,stop
49,4,car,2,YELLOW,yellow,20.652,74.348,38.0,13.0,5,1.84,1,stop
49,1,car,2,YELLOW,yellow,0.0,0.0,25.0,,5,,1,stop
49,6,car,2,YELLOW,yellow,,,54.0,6.0,5,,1,stop
50,5,car,2,YELLOW,yellow,25.0,90.0,43.0,6.0,5,1.72,1,stop
50,3,car,2,YELLOW,yellow,9.0,32.4,48.0,5.0,5,5.333,1,stop
50,6,car,2,YELLOW,yellow,,,53.0,5.0,5,,1,stop
50,1,car,2,YELLOW,yellow,0.0,0.0,25.0,,5,,1,stop
50,4,car,2,YELLOW,yellow,20.833,75.0,37.0,12.0,5,1.776,1,stop
51,5,car,2,YELLOW,yellow,23.438,84.375,43.0,7.0,5,1.835,1,stop
51,3,car,2,YELLOW,yellow,8.0,28.8,48.0,5.0,5,6.0,1,stop
51,1,car,2,YELLOW,yellow,0.0,0.0,25.0,,5,,1,stop
51,6,car,2,YELLOW,yellow,,,52.0,4.0,5,,1,stop
51,4,car,2,YELLOW,yellow,21.0,75.6,36.0,11.0,5,1.714,1,stop
52,5,car,2,YELLOW,yellow,23.529,84.706,42.0,6.0,5,1.785,1,stop
52,3,car,2,YELLOW,yellow,9.0,32.4,47.0,5.0,5,5.222,1,stop
52,6,car,2,YELLOW,yellow,,,51.0,4.0,5,,1,stop
52,1,car,2,YELLOW,yellow,0.0,0.0,25.0,,5,,1,stop
52,4,car,2,YELLOW,yellow,20.0,72.0,36.0,11.0,5,1.8,1,stop
53,5,car,2,YELLOW,yellow,23.611,85.0,41.0,5.0,5,1.736,1,stop
53,3,car,2,YELLOW,yellow,8.0,28.8,47.0,6.0,5,5.875,1,stop
53,6,car,2,YELLOW,yellow,,,50.0,3.0,5,,1,stop
53,1,car,2,YELLOW,yellow,0.0,0.0,25.0,,5,,1,stop
53,4,car,2,YELLOW,yellow,19.0,68.4,36.0,11.0,5,1.895,1,stop
54,5,car,2,RED,red,22.368,80.526,41.0,16.0,4,1.833,0,stop
54,3,car,2,RED,red,8.0,28.8,47.0,6.0,4,5.875,0,stop
54,6,car,2,RED,red,,,49.0,2.0,4,,0,stop
54,1,car,2,RED,red,0.0,0.0,25.0,,4,,0,stop
55,5,car,2,YELLOW,yellow,22.5,81.0,40.0,15.0,4,1.778,1,stop
55,3,car,2,YELLOW,yellow,8.0,28.8,47.0,7.0,4,5.875,1,stop
55,6,car,2,YELLOW,yellow,,,48.0,1.0,4,,1,stop
55,1,car,2,YELLOW,yellow,0.0,0.0,25.0,,4,,1,stop
56,3,car,2,YELLOW,yellow,8.0,28.8,46.0,7.0,4,5.75,1,stop
56,5,car,2,YELLOW,yellow,22.619,81.429,39.0,14.0,4,1.724,1,stop
56,6,car,2,YELLOW,yellow,,,47.0,1.0,4,,1,stop
56,1,car,2,YELLOW,yellow,0.0,0.0,25.0,,4,,1,stop
57,3,car,2,RED,red,8.0,28.8,46.0,8.0,5,5.75,0,stop
57,5,car,2,RED,red,22.727,81.818,38.0,5.0,5,1.672,0,stop
57,6,car,2,RED,red,20.833,75.0,47.0,1.0,5,2.256,0,stop
57,1,car,2,RED,red,0.0,0.0,25.0,,5,,0,stop
57,4,car,2,RED,red,21.0,75.6,33.0,8.0,5,1.571,0,stop
58,3,car,2,RED,red,8.0,28.8,45.0,7.0,4,5.625,0,stop
58,5,car,2,RED,red,21.739,78.261,38.0,13.0,4,1.748,0,stop
58,6,car,2,RED,red,23.077,83.077,45.0,7.0,4,1.95,0,stop
58,1,car,2,RED,red,0.0,0.0,25.0,,4,,0,stop
59,3,car,2,RED,red,8.0,28.8,45.0,1.0,4,5.625,0,stop
59,5,car,2,RED,red,22.917,82.5,36.0,11.0,4,1.571,0,stop
59,6,car,2,RED,red,23.214,83.571,44.0,8.0,4,1.895,0,stop
59,1,car,2,RED,red,0.0,0.0,25.0,,4,,0,stop
60,3,car,2,GREEN,pre_yellow,8.0,28.8,45.0,10.0,4,5.625,0,
60,5,car,2,GREEN,pre_yellow,23.0,82.8,35.0,5.0,4,1.522,0,
60,1,car,2,GREEN,pre_yellow,0.0,0.0,25.0,,4,,0,
60,4,car,2,GREEN,pre_yellow,24.0,86.4,30.0,5.0,4,1.25,0,
61,5,car,2,RED,red,23.0,82.8,34.0,10.0,4,1.478,0,stop
61,3,car,2,RED,red,7.0,25.2,45.0,3.0,4,6.429,0,stop
61,6,car,2,RED,red,25.0,90.0,42.0,8.0,4,1.68,0,stop
61,1,car,2,RED,red,1.0,3.6,24.0,,4,24.0,0,stop
62,3,car,2,OFF,unknown,8.0,28.8,44.0,2.0,4,5.5,0,stop
62,5,car,2,OFF,unknown,21.0,75.6,34.0,10.0,4,1.619,0,stop
62,6,car,2,OFF,unknown,23.438,84.375,42.0,8.0,4,1.792,0,stop
62,1,car,2,OFF,unknown,1.0,3.6,24.0,,4,24.0,0,stop
63,3,car,2,RED,red,7.0,25.2,44.0,3.0,4,6.286,0,stop
63,5,car,2,RED,red,22.0,79.2,33.0,9.0,4,1.5,0,stop
63,6,car,2,RED,red,23.529,84.706,41.0,8.0,4,1.743,0,stop
63,1,car,2,RED,red,1.0,3.6,24.0,,4,24.0,0,stop
64,3,car,2,OFF,unknown,7.0,25.2,44.0,4.0,4,6.286,0,stop
64,5,car,2,OFF,unknown,21.0,75.6,32.0,9.0,4,1.524,0,stop
64,6,car,2,OFF,unknown,23.611,85.0,40.0,8.0,4,1.694,0,stop
64,1,car,2,OFF,unknown,2.0,7.2,23.0,,4,11.5,0,stop
65,3,car,2,RED,red,7.0,25.2,43.0,4.0,4,6.143,0,stop
65,5,car,2,RED,red,21.0,75.6,31.0,8.0,4,1.476,0,stop
65,6,car,2,RED,red,23.684,85.263,39.0,8.0,4,1.647,0,stop
65,1,car,2,RED,red,2.0,7.2,23.0,,4,11.5,0,stop
66,3,car,2,RED,red,7.0,25.2,43.0,4.0,4,6.143,0,stop
66,5,car,2,RED,red,20.0,72.0,31.0,8.0,4,1.55,0,stop
66,6,car,2,RED,red,22.5,81.0,39.0,8.0,4,1.733,0,stop
66,1,car,2,RED,red,2.0,7.2,23.0,,4,11.5,0,stop
67,3,car,2,RED,red,7.0,25.2,43.0,5.0,4,6.143,0,stop
67,5,car,2,RED,red,21.0,75.6,30.0,7.0,4,1.429,0,stop
67,6,car,2,RED,red,22.619,81.429,38.0,8.0,4,1.68,0,stop
67,1,car,2,RED,red,2.0,7.2,23.0,,4,11.5,0,stop
68,3,car,2,RED,red,7.0,25.2,43.0,6.0,3,6.143,0,stop
68,5,car,2,RED,red,20.0,72.0,29.0,,3,1.45,0,stop
68,6,car,2,RED,red,22.727,81.818,37.0,8.0,3,1.628,0,stop
69,3,car,2,OFF,unknown,7.0,25.2,43.0,6.0,3,6.143,0,stop
69,5,car,2,OFF,unknown,19.0,68.4,29.0,,3,1.526,0,stop
69,6,car,2,OFF,unknown,21.739,78.261,37.0,8.0,3,1.702,0,stop
70,3,car,2,RED,red,7.0,25.2,43.0,7.0,3,6.143,0,stop
70,5,car,2,RED,red,19.0,68.4,28.0,,3,1.474,0,stop
70,6,car,2,RED,red,21.875,78.75,36.0,8.0,3,1.646,0,stop
71,3,car,2,RED,red,7.0,25.2,42.0,6.0,3,6.0,0,stop
71,5,car,2,RED,red,19.0,68.4,27.0,,3,1.421,0,stop
71,6,car,2,RED,red,21.0,75.6,36.0,9.0,3,1.714,0,stop
72,3,car,2,RED,red,6.0,21.6,42.0,15.0,3,7.0,0,stop
72,5,car,2,RED,red,18.0,64.8,27.0,4.0,3,1.5,0,stop
72,1,car,2,RED,red,2.0,7.2,23.0,,3,11.5,0,stop
73,3,car,2,RED,red,6.0,21.6,42.0,7.0,4,7.0,0,stop
73,5,car,2,RED,red,19.0,68.4,26.0,3.0,4,1.368,0,stop
73,1,car,2,RED,red,2.0,7.2,23.0,,4,11.5,0,stop
73,6,car,2,RED,red,21.0,75.6,35.0,9.0,4,1.667,0,stop
74,3,car,2,RED,red,6.0,21.6,42.0,8.0,4,7.0,0,stop
74,5,car,2,RED,red,18.0,64.8,25.0,2.0,4,1.389,0,stop
74,6,car,2,RED,red,21.0,75.6,34.0,9.0,4,1.619,0,stop
74,1,car,2,RED,red,2.0,7.2,23.0,,4,11.5,0,stop
75,3,car,2,RED,red,6.0,21.6,42.0,8.0,3,7.0,0,stop
75,5,car,2,RED,red,18.0,64.8,25.0,,3,1.389,0,stop
