frame_index,tracker_id,vehicle_type,class_id,x,y,distance,time_s,speed_kmh,speed_ms,traffic_light_status,yellow_light,distance_to_stop_line,distance_to_front_vehicle,traffic_density,ttc,yellow_light_decision,go_stop_label
398,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,2,999.0,,0
399,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
399,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,2,999.0,,0
400,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
400,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,2,999.0,,0
401,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
401,3,car,2,6,6,1.0,1.0,3.6,1.0,YELLOW,True,6.0,,2,6.0,,0
402,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
402,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,2,999.0,,0
403,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
403,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,2,999.0,,0
404,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
404,3,car,2,6,6,1.0,1.0,3.6,1.0,YELLOW,True,6.0,,2,6.0,,0
405,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
405,3,car,2,6,6,1.0,1.0,3.6,1.0,YELLOW,True,6.0,,2,6.0,,0
406,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
406,3,car,2,6,6,1.0,1.0,3.6,1.0,YELLOW,True,6.0,,2,6.0,,0
407,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
407,3,car,2,6,6,1.0,1.0,3.6,1.0,YELLOW,True,6.0,,2,6.0,,0
408,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
408,3,car,2,6,6,1.0,1.0,3.6,1.0,YELLOW,True,6.0,,2,6.0,,0
409,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
409,3,car,2,6,6,1.0,1.0,3.6,1.0,YELLOW,True,6.0,,2,6.0,,0
410,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
410,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,2,999.0,,0
411,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,23.0,2,999.0,,0
411,3,car,2,6,5,1.0,1.0,3.6,1.0,YELLOW,True,5.0,,2,5.0,,0
412,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,23.0,2,999.0,,0
412,3,car,2,6,5,1.0,1.0,3.6,1.0,YELLOW,True,5.0,,2,5.0,,0
413,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,23.0,2,999.0,,0
413,3,car,2,6,5,0.0,1.0,0.0,0.0,YELLOW,True,5.0,,2,999.0,,0
414,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
414,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,2,999.0,,0
415,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
415,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,2,999.0,,0
416,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
416,3,car,2,6,6,1.0,1.0,3.6,1.0,YELLOW,True,6.0,,2,6.0,,0
417,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
417,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,2,999.0,,0
418,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,,1,999.0,,0
419,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,,1,999.0,,0
420,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,,1,999.0,,0
421,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
421,3,car,2,6,6,1.0,1.0,3.6,1.0,YELLOW,True,6.0,,2,6.0,,0
422,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
422,3,car,2,6,6,1.0,1.0,3.6,1.0,YELLOW,True,6.0,,2,6.0,,0
423,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,,1,999.0,,0
424,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
424,3,car,2,6,6,1.0,1.0,3.6,1.0,YELLOW,True,6.0,,2,6.0,,0
425,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
425,3,car,2,6,6,1.0,1.0,3.6,1.0,YELLOW,True,6.0,,2,6.0,,0
426,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
426,3,car,2,6,6,1.0,1.0,3.6,1.0,YELLOW,True,6.0,,2,6.0,,0
427,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
427,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,2,999.0,,0
428,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
428,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,2,999.0,,0
429,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
429,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,2,999.0,,0
430,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
430,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,2,999.0,,0
431,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
431,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,2,999.0,,0
432,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
432,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,2,999.0,,0
433,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
433,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,2,999.0,,0
434,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
434,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,2,999.0,,0
435,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
435,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,2,999.0,,0
436,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
436,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,2,999.0,,0
437,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
437,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,2,999.0,,0
438,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
438,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,2,999.0,,0
439,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
439,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,2,999.0,,0
440,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
440,3,car,2,6,6,1.0,1.0,3.6,1.0,YELLOW,True,6.0,,2,6.0,,0
441,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
441,3,car,2,6,6,1.0,1.0,3.6,1.0,YELLOW,True,6.0,,2,6.0,,0
442,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
442,3,car,2,6,6,1.0,1.0,3.6,1.0,YELLOW,True,6.0,,2,6.0,,0
443,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
443,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,2,999.0,,0
444,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,2,999.0,,0
444,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,2,999.0,,0
445,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,3,999.0,,0
445,4,car,0,6,58,,,,0.0,YELLOW,True,58.0,30.0,3,999.0,,0
445,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,3,999.0,,0
446,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,3,999.0,,0
446,4,car,0,6,57,,,,0.0,YELLOW,True,57.0,29.0,3,999.0,,0
446,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,3,999.0,,0
447,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,3,999.0,,0
447,4,car,0,6,57,,,,0.0,YELLOW,True,57.0,29.0,3,999.0,,0
447,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,3,999.0,,0
448,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,3,999.0,,0
448,4,car,0,6,56,,,,0.0,YELLOW,True,56.0,28.0,3,999.0,,0
448,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,3,999.0,,0
449,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,3,999.0,,0
449,4,car,0,6,55,,,,0.0,YELLOW,True,55.0,27.0,3,999.0,,0
449,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,3,999.0,,0
450,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,3,999.0,,0
450,4,car,0,6,55,,,,0.0,YELLOW,True,55.0,27.0,3,999.0,,0
450,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,3,999.0,,0
451,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,3,999.0,,0
451,4,car,0,6,54,,,,0.0,YELLOW,True,54.0,26.0,3,999.0,,0
451,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,3,999.0,,0
452,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,4,999.0,,0
452,4,car,0,6,54,,,,0.0,YELLOW,True,54.0,26.0,4,999.0,,0
452,8,motorcycle,3,6,56,,,,0.0,YELLOW,True,56.0,2.0,4,999.0,,0
452,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,4,999.0,,0
453,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,3,999.0,,0
453,4,car,0,6,53,,,,0.0,YELLOW,True,53.0,25.0,3,999.0,,0
453,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,3,999.0,,0
454,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,3,999.0,,0
454,4,car,0,6,53,,,,0.0,YELLOW,True,53.0,25.0,3,999.0,,0
454,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,3,999.0,,0
455,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,3,999.0,,0
455,4,car,0,6,52,,,,0.0,YELLOW,True,52.0,24.0,3,999.0,,0
455,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,3,999.0,,0
456,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,4,999.0,,0
456,4,car,0,7,51,,,,0.0,YELLOW,True,51.0,23.0,4,999.0,,0
456,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,4,999.0,,0
456,10,motorcycle,3,6,54,,,,0.0,YELLOW,True,54.0,3.0,4,999.0,,0
457,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,4,999.0,,0
457,4,car,0,6,51,7.0,0.5,50.4,14.0,YELLOW,True,51.0,23.0,4,3.642857142857143,,0
457,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,4,999.0,,0
457,10,motorcycle,3,6,53,,,,0.0,YELLOW,True,53.0,2.0,4,999.0,,0
458,4,car,0,6,51,7.0,0.5384615384615384,46.8,13.0,YELLOW,True,51.0,23.0,4,3.923076923076923,,0
458,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,4,999.0,,0
458,10,motorcycle,3,6,52,,,,0.0,YELLOW,True,52.0,1.0,4,999.0,,0
458,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,4,999.0,,0
459,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,4,999.0,,0
459,4,car,0,7,50,8.0,0.5769230769230769,49.92,13.866666666666667,YELLOW,True,50.0,22.0,4,3.605769230769231,,0
459,10,motorcycle,3,6,52,,,,0.0,YELLOW,True,52.0,2.0,4,999.0,,0
459,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,4,999.0,,0
460,4,car,0,7,49,9.0,0.6153846153846154,52.65,14.625,YELLOW,True,49.0,21.0,4,3.3504273504273505,,0
460,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,4,999.0,,0
460,10,motorcycle,3,6,51,,,,0.0,YELLOW,True,51.0,2.0,4,999.0,,0
460,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,4,999.0,,0
461,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,4,999.0,,0
461,4,car,0,7,49,9.0,0.6538461538461539,49.55294117647058,13.76470588235294,YELLOW,True,49.0,21.0,4,3.55982905982906,,0
461,10,motorcycle,3,6,51,,,,0.0,YELLOW,True,51.0,2.0,4,999.0,,0
461,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,4,999.0,,0
462,4,car,0,7,48,10.0,0.6923076923076923,52.0,14.444444444444445,YELLOW,True,48.0,20.0,4,3.323076923076923,,0
462,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,4,999.0,,0
462,10,motorcycle,3,6,50,,,,0.0,YELLOW,True,50.0,2.0,4,999.0,,0
462,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,4,999.0,,0
463,4,car,0,7,48,10.0,0.7307692307692307,49.26315789473685,13.684210526315791,YELLOW,True,48.0,20.0,4,3.507692307692307,,0
463,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,4,999.0,,0
463,10,motorcycle,3,6,50,,,,0.0,YELLOW,True,50.0,2.0,4,999.0,,0
463,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,4,999.0,,0
464,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,4,999.0,,0
464,4,car,0,7,47,11.0,0.7692307692307693,51.48,14.3,YELLOW,True,47.0,19.0,4,3.286713286713287,,0
464,10,motorcycle,3,6,50,,,,0.0,YELLOW,True,50.0,3.0,4,999.0,,0
464,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,4,999.0,,0
465,4,car,0,7,47,11.0,0.8076923076923077,49.02857142857143,13.61904761904762,YELLOW,True,47.0,19.0,4,3.4510489510489517,,0
465,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,4,999.0,,0
465,10,motorcycle,3,6,49,,,,0.0,YELLOW,True,49.0,2.0,4,999.0,,0
465,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,4,999.0,,0
466,4,car,0,7,46,12.0,0.8461538461538461,51.054545454545455,14.181818181818182,YELLOW,True,46.0,18.0,4,3.243589743589744,,0
466,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,4,999.0,,0
466,10,motorcycle,3,6,48,,,,0.0,YELLOW,True,48.0,2.0,4,999.0,,0
466,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,4,999.0,,0
467,4,car,0,7,46,12.0,0.8846153846153846,48.83478260869565,13.565217391304348,YELLOW,True,46.0,18.0,4,3.391025641025641,,0
467,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,4,999.0,,0
467,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,4,999.0,,0
467,10,motorcycle,3,6,48,,,,0.0,YELLOW,True,48.0,2.0,4,999.0,,0
468,4,car,0,6,46,12.0,0.9230769230769232,46.8,13.0,YELLOW,True,46.0,18.0,3,3.5384615384615383,,0
468,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,3,999.0,,0
468,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,3,999.0,,0
469,4,car,0,7,45,13.0,0.9615384615384616,48.672,13.52,YELLOW,True,45.0,17.0,4,3.3284023668639056,,0
469,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,4,999.0,,0
469,10,motorcycle,3,6,47,7.0,0.5,50.4,14.0,YELLOW,True,47.0,2.0,4,3.357142857142857,,0
469,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,4,999.0,,0
470,4,car,0,7,45,13.0,1.0,46.8,13.0,YELLOW,True,45.0,17.0,4,3.4615384615384617,,0
470,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,4,999.0,,0
470,10,motorcycle,3,6,46,8.0,0.5384615384615384,53.48571428571429,14.857142857142858,YELLOW,True,46.0,1.0,4,3.0961538461538463,,0
470,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,4,999.0,,0
471,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,4,999.0,,0
471,4,car,0,7,44,13.0,1.0,46.8,13.0,YELLOW,True,44.0,16.0,4,3.3846153846153846,,0
471,10,motorcycle,3,6,46,8.0,0.5769230769230769,49.92,13.866666666666667,YELLOW,True,46.0,2.0,4,3.317307692307692,,0
471,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,4,999.0,,0
472,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,3,999.0,,0
472,4,car,0,7,44,13.0,1.0,46.8,13.0,YELLOW,True,44.0,16.0,3,3.3846153846153846,,0
472,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,3,999.0,,0
473,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,4,999.0,,0
473,4,car,0,7,42,14.0,1.0,50.4,14.0,YELLOW,True,42.0,14.0,4,3.0,,0
473,10,motorcycle,3,6,45,9.0,0.6153846153846154,52.65,14.625,YELLOW,True,45.0,3.0,4,3.076923076923077,,0
473,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,4,999.0,,0
474,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,4,999.0,,0
474,4,car,0,7,42,13.0,1.0,46.8,13.0,YELLOW,True,42.0,14.0,4,3.230769230769231,,0
474,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,4,999.0,,0
474,10,motorcycle,3,6,44,10.0,0.6538461538461539,55.05882352941176,15.294117647058822,YELLOW,True,44.0,2.0,4,2.876923076923077,,0
475,1,car,2,4,28,0.0,1.0,0.0,0.0,YELLOW,True,28.0,22.0,4,999.0,,0
475,4,car,0,7,43,12.0,1.0,43.2,12.0,YELLOW,True,43.0,15.0,4,3.583333333333333,,0
475,3,car,2,6,6,0.0,1.0,0.0,0.0,YELLOW,True,6.0,,4,999.0,,0
475,10,motorcycle,3,6,44,10.0,0.6923076923076923,52.0,14.444444444444445,YELLOW,True,44.0,1.0,4,3.046153846153846,,0
476,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,3,999.0,,0
476,4,car,0,7,42,12.0,1.0,43.2,12.0,GREEN,False,42.0,14.0,3,3.5,,0
476,10,motorcycle,3,6,44,10.0,0.7307692307692307,49.26315789473685,13.684210526315791,GREEN,False,44.0,2.0,3,3.215384615384615,,0
477,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,3,999.0,,0
477,4,car,0,7,41,13.0,1.0,46.8,13.0,GREEN,False,41.0,13.0,3,3.1538461538461537,,0
477,10,motorcycle,3,6,43,11.0,0.7692307692307693,51.48,14.3,GREEN,False,43.0,2.0,3,3.006993006993007,,0
478,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,3,999.0,,0
478,4,car,0,7,41,12.0,1.0,43.2,12.0,GREEN,False,41.0,13.0,3,3.4166666666666665,,0
478,10,motorcycle,3,6,42,12.0,0.8076923076923077,53.48571428571429,14.857142857142858,GREEN,False,42.0,1.0,3,2.8269230769230766,,0
479,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,3,999.0,,0
479,10,motorcycle,3,6,42,12.0,0.8461538461538461,51.054545454545455,14.181818181818182,GREEN,False,42.0,2.0,3,2.9615384615384617,,0
479,4,car,0,7,40,13.0,1.0,46.8,13.0,GREEN,False,40.0,12.0,3,3.076923076923077,,0
480,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,3,999.0,,0
480,4,car,0,7,39,13.0,1.0,46.8,13.0,GREEN,False,39.0,11.0,3,3.0,,0
480,10,motorcycle,3,6,41,13.0,0.8846153846153846,52.90434782608696,14.695652173913045,GREEN,False,41.0,2.0,3,2.789940828402367,,0
481,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,3,999.0,,0
481,4,car,0,7,39,12.0,1.0,43.2,12.0,GREEN,False,39.0,11.0,3,3.25,,0
481,10,motorcycle,3,6,41,13.0,0.9230769230769232,50.7,14.083333333333332,GREEN,False,41.0,2.0,3,2.911242603550296,,0
482,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,3,999.0,,0
482,10,motorcycle,3,6,40,14.0,0.9615384615384616,52.416,14.56,GREEN,False,40.0,2.0,3,2.7472527472527477,,0
482,4,car,0,7,38,13.0,1.0,46.8,13.0,GREEN,False,38.0,10.0,3,2.923076923076923,,0
483,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,3,999.0,,0
483,4,car,0,7,39,12.0,1.0,43.2,12.0,GREEN,False,39.0,11.0,3,3.25,,0
483,10,motorcycle,3,7,39,15.0,1.0,54.0,15.0,GREEN,False,39.0,11.0,3,2.6,,0
484,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,3,999.0,,0
484,4,car,0,7,38,12.0,1.0,43.2,12.0,GREEN,False,38.0,10.0,3,3.1666666666666665,,0
484,10,motorcycle,3,6,39,14.0,1.0,50.4,14.0,GREEN,False,39.0,1.0,3,2.7857142857142856,,0
485,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,3,999.0,,0
485,4,car,0,7,38,11.0,1.0,39.6,11.0,GREEN,False,38.0,10.0,3,3.4545454545454546,,0
485,10,motorcycle,3,7,38,14.0,1.0,50.4,14.0,GREEN,False,38.0,10.0,3,2.7142857142857144,,0
486,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,3,999.0,,0
486,4,car,0,7,37,12.0,1.0,43.2,12.0,GREEN,False,37.0,9.0,3,3.083333333333333,,0
486,10,motorcycle,3,7,38,14.0,1.0,50.4,14.0,GREEN,False,38.0,1.0,3,2.7142857142857144,,0
487,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,2,999.0,,0
487,10,motorcycle,3,7,37,14.0,1.0,50.4,14.0,GREEN,False,37.0,9.0,2,2.642857142857143,,0
488,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,2,999.0,,0
488,10,motorcycle,3,7,37,14.0,1.0,50.4,14.0,GREEN,False,37.0,9.0,2,2.642857142857143,,0
489,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,3,999.0,,0
489,10,motorcycle,3,7,37,13.0,1.0,46.8,13.0,GREEN,False,37.0,4.0,3,2.8461538461538463,,0
489,4,car,0,7,33,15.0,1.0,54.0,15.0,GREEN,False,33.0,5.0,3,2.2,,0
490,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,2,999.0,,0
490,4,car,0,7,34,14.0,1.0,50.4,14.0,GREEN,False,34.0,6.0,2,2.4285714285714284,,0
491,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
492,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,3,999.0,,0
492,4,car,0,7,33,14.0,1.0,50.4,14.0,GREEN,False,33.0,5.0,3,2.357142857142857,,0
492,10,motorcycle,3,7,35,15.0,1.0,54.0,15.0,GREEN,False,35.0,2.0,3,2.333333333333333,,0
493,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
494,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,2,999.0,,0
494,4,car,0,7,33,14.0,1.0,50.4,14.0,GREEN,False,33.0,5.0,2,2.357142857142857,,0
495,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,2,999.0,,0
495,4,car,0,7,33,13.0,1.0,46.8,13.0,GREEN,False,33.0,5.0,2,2.5384615384615383,,0
496,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,2,999.0,,0
496,4,car,0,7,32,14.0,1.0,50.4,14.0,GREEN,False,32.0,4.0,2,2.2857142857142856,,0
497,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,2,999.0,,0
497,4,car,0,7,32,14.0,1.0,50.4,14.0,GREEN,False,32.0,4.0,2,2.2857142857142856,,0
498,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,2,999.0,,0
498,4,car,0,7,32,13.0,1.0,46.8,13.0,GREEN,False,32.0,4.0,2,2.4615384615384617,,0
499,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,2,999.0,,0
499,4,car,0,7,31,14.0,1.0,50.4,14.0,GREEN,False,31.0,3.0,2,2.2142857142857144,,0
500,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,3,999.0,,0
500,11,motorcycle,3,7,31,,,,0.0,GREEN,False,31.0,1.0,3,999.0,,0
