frame,vehicle_id,speed_m_s,dist_to_stop_m,X0,Xc,dilemma_zone
318,19,4.1640186,1.8363193,0.5740652,8.723035,True
318,27,0.14617795,10.979517,-13.488377,0.2223195,False
318,28,0.7777865,2.8485613,-11.277747,1.2531015,False
318,29,0.037084404,10.870981,-13.870205,0.055823073,False
319,19,4.743478,1.9217001,2.6021729,10.329586,False
319,27,0.6057773,10.922611,-11.87978,0.96108973,False
319,29,0.19640322,10.859934,-13.312589,0.30011544,False
320,19,3.450589,1.9297737,-1.9229383,6.876821,True
320,27,0.5720919,10.924967,-11.997679,0.90489346,False
320,29,0.22034544,10.851779,-13.228791,0.33745417,False
321,19,3.3151581,1.9282566,-2.396947,6.542776,True
321,27,0.5504566,10.9248295,-12.073402,0.868971,False
321,29,0.16544227,10.851785,-13.420952,0.25207356,False
322,19,3.627596,1.6827552,-1.3034143,7.321316,True
322,27,0.5087489,10.927712,-12.219379,0.8000984,False
322,29,0.16446204,10.851427,-13.424383,0.25055704,False
323,19,3.1017857,1.6943327,-3.1437502,6.0271177,True
323,27,0.051961,10.927277,-13.818136,0.07832721,False
323,29,0.081545345,10.852226,-13.714592,0.12326796,False
324,19,5.1848927,1.4784514,4.1471252,11.617784,False
324,27,0.051961,10.927277,-13.818136,0.07832721,False
324,29,0.029172493,10.854183,-13.897896,0.043880314,False
324,30,6.9002905,1.535437,10.151016,17.152437,False
325,19,5.1848927,1.4784514,4.1471252,11.617784,False
325,27,0.051961,10.927277,-13.818136,0.07832721,False
325,29,0.07301648,10.860029,-13.744442,0.11028635,False
325,30,6.9002905,1.535437,10.151016,17.152437,False
326,19,5.1848927,1.4784514,4.1471252,11.617784,False
326,27,0.051961,10.927277,-13.818136,0.07832721,False
326,29,0.06544682,10.859942,-13.770936,0.09878212,False
326,30,6.9002905,1.535437,10.151016,17.152437,False
327,19,5.1848927,1.4784514,4.1471252,11.617784,False
327,27,0.051961,10.927277,-13.818136,0.07832721,False
327,29,0.059442446,10.8599415,-13.791952,0.08966844,False
327,30,6.9002905,1.535437,10.151016,17.152437,False
328,19,5.1848927,1.4784514,4.1471252,11.617784,False
328,27,0.051961,10.927277,-13.818136,0.07832721,False
328,29,0.052765064,10.860998,-13.815323,0.07954533,False
328,30,6.9002905,1.535437,10.151016,17.152437,False
329,19,5.1848927,1.4784514,4.1471252,11.617784,False
329,27,0.051961,10.927277,-13.818136,0.07832721,False
329,29,0.013121434,10.860427,-13.954075,0.019706747,False
329,30,6.9002905,1.535437,10.151016,17.152437,False
330,19,5.1848927,1.4784514,4.1471252,11.617784,False
330,27,0.051961,10.927277,-13.818136,0.07832721,False
330,29,0.028323311,10.858865,-13.900868,0.04259957,False
330,30,6.9002905,1.535437,10.151016,17.152437,False
331,19,5.1848927,1.4784514,4.1471252,11.617784,False
331,27,0.051961,10.927277,-13.818136,0.07832721,False
331,29,0.034239516,10.859143,-13.880161,0.05152675,False
331,30,6.9002905,1.535437,10.151016,17.152437,False
332,19,5.1848927,1.4784514,4.1471252,11.617784,False
332,27,0.051961,10.927277,-13.818136,0.07832721,False
332,29,0.029925149,10.858707,-13.895262,0.04501565,False
332,30,6.9002905,1.535437,10.151016,17.152437,False
333,19,5.1848927,1.4784514,4.1471252,11.617784,False
333,27,0.051961,10.927277,-13.818136,0.07832721,False
333,29,0.036528345,10.859966,-13.87215,0.05498313,False
333,30,13.990498,0.6961616,34.966743,48.94775,False
334,19,5.1848927,1.4784514,4.1471252,11.617784,False
334,27,0.051961,10.927277,-13.818136,0.07832721,False
334,29,0.021429062,10.860035,-13.924998,0.032209195,False
334,30,10.52441,0.69964623,22.835434,31.609932,False
335,19,5.1848927,1.4784514,4.1471252,11.617784,False
335,27,0.051961,10.927277,-13.818136,0.07832721,False
335,29,0.015692731,10.86006,-13.945076,0.023574276,False
335,30,10.423539,0.69957083,22.482388,31.156761,False
336,19,5.1848927,1.4784514,4.1471252,11.617784,False
336,27,0.26934567,10.957494,-13.05729,0.4143824,False
336,29,0.18730125,10.841952,-13.344446,0.28596354,False
336,30,10.429985,0.4698313,22.504948,31.185635,False
337,19,5.1848927,1.4784514,4.1471252,11.617784,False
337,27,0.30098447,10.954021,-12.946554,0.46441835,False
337,30,10.429985,0.4698313,22.504948,31.185635,False
338,19,5.1848927,1.4784514,4.1471252,11.617784,False
338,27,0.2758155,10.953496,-13.034646,0.42459098,False
338,30,10.429985,0.4698313,22.504948,31.185635,False
339,19,5.1848927,1.4784514,4.1471252,11.617784,False
339,27,0.29350722,10.956289,-12.972725,0.45256746,False
339,30,10.429985,0.4698313,22.504948,31.185635,False
340,27,0.068437696,10.957603,-13.760468,0.10332564,False
340,30,10.429985,0.4698313,22.504948,31.185635,False
341,27,0.068437696,10.957603,-13.760468,0.10332564,False
341,30,10.429985,0.4698313,22.504948,31.185635,False
342,27,0.068437696,10.957603,-13.760468,0.10332564,False
342,30,10.429985,0.4698313,22.504948,31.185635,False
343,27,0.068437696,10.957603,-13.760468,0.10332564,False
343,30,10.429985,0.4698313,22.504948,31.185635,False
344,27,0.068437696,10.957603,-13.760468,0.10332564,False
344,30,10.429985,0.4698313,22.504948,31.185635,False
345,27,0.068437696,10.957603,-13.760468,0.10332564,False
345,30,10.429985,0.4698313,22.504948,31.185635,False
346,27,0.068437696,10.957603,-13.760468,0.10332564,False
346,30,10.429985,0.4698313,22.504948,31.185635,False
